CREATED_DATE,SPECIES,LATITUDE,LONGITUDE
2016 Jul 18 07:40:00 AM,SWAMP WALLABY,-35.44471147,149.0935742
2016 Jul 18 08:26:00 AM,EASTERN GREY KANGAROO,-35.32487567,149.0967303
2016 Jul 18 10:28:00 AM,WALLAROO,-35.42702621,149.13754
2016 Jul 19 03:44:00 AM,EASTERN GREY KANGAROO,-35.41053722,149.0619127
2016 Jul 19 06:25:00 PM,WOMBAT,-35.42672422,149.058396
2016 Jul 19 09:58:00 AM,BRUSHTAIL POSSUM,-35.19398678,149.1263334
2016 Jul 20 10:14:00 AM,BRUSHTAIL POSSUM,-35.34118516,149.1111814
2016 Jul 21 08:21:00 AM,EASTERN GREY KANGAROO,-35.32727728,149.0479647
2016 Jul 21 11:38:00 AM,EASTERN GREY KANGAROO,-35.15241643,149.1176555
2016 Jul 24 07:45:00 AM,WALLAROO,-35.27418588,149.0875705
2016 Jul 27 11:44:00 AM,SWAN,-35.17409905,149.1437497
2016 Jul 29 06:04:00 AM,SWAN,-35.28214732,149.1287662
2016 Jul 29 09:23:00 AM,EASTERN GREY KANGAROO,-35.39336463,149.1192758
2016 Jul 29 10:15:00 AM,EASTERN GREY KANGAROO,-35.15784643,149.1259174
2016 Jul 30 01:23:00 PM,EASTERN GREY KANGAROO,-35.27116243,149.0558297
2016 Jul 30 03:08:00 PM,EASTERN GREY KANGAROO,-35.21922954,149.0284539
2016 Jul 30 07:28:00 PM,EASTERN GREY KANGAROO,-35.29851037,149.1806855
2016 Jul 31 02:49:00 PM,BRUSHTAIL POSSUM,-35.19587168,149.111905
2016 Jul 31 11:41:00 AM,WOMBAT,-35.2686058,149.048089
2016 Jun 01 10:13:00 AM,EASTERN GREY KANGAROO,-35.38298638,149.0940235
2016 Jun 02 02:09:00 PM,EASTERN GREY KANGAROO,-35.44711024,149.1038843
2016 Jun 02 07:16:00 PM,EASTERN GREY KANGAROO,-35.237983,149.1663578
2016 Jun 02 12:02:00 PM,BRUSHTAIL POSSUM,-35.24980974,149.1326649
2016 Jun 03 12:48:00 PM,SWAMP WALLABY,-35.27764448,149.1067988
2016 Jun 05 08:44:00 AM,EASTERN GREY KANGAROO,-35.22254786,149.0300612
2016 Jun 06 08:13:00 AM,EASTERN GREY KANGAROO,-35.18866062,149.079669
2016 Jun 07 06:43:00 PM,WOMBAT,-35.32120409,148.9540403
2016 Jun 08 02:27:00 PM,EASTERN GREY KANGAROO,-35.44340959,149.0964647
2016 Jun 08 07:22:00 AM,EASTERN GREY KANGAROO,-35.44562897,149.1086139
2016 Jun 08 10:37:00 AM,SWAMP WALLABY,-35.30600779,149.1203203
2016 Jun 08 12:13:00 PM,BRUSHTAIL POSSUM,-35.36240205,149.079101
2016 Jun 09 12:32:00 PM,MAGPIES,-35.41870726,149.1314336
2016 Jun 12 07:35:00 PM,EASTERN GREY KANGAROO,-35.21894397,149.096869
2016 Jun 13 08:42:00 AM,EASTERN GREY KANGAROO,-35.38171206,149.0788035
2016 Jun 13 09:35:00 AM,BRUSHTAIL POSSUM,-35.2533195,149.0907805
2016 Jun 13 10:30:00 AM,SWAN,-35.17513948,149.130738
2016 Jun 13 11:45:00 AM,EASTERN GREY KANGAROO,-35.4815441,149.0906761
2016 Jun 13 11:59:00 AM,WALLAROO,-35.4880271,149.0916846
2016 Jun 13 12:14:00 PM,WOMBAT,-35.48813149,149.0912794
2016 Jun 14 03:40:00 PM,WOMBAT,-35.48940517,149.0734653
2016 Jun 14 09:46:00 AM,EASTERN GREY KANGAROO,-35.36567993,149.0836913
2016 Jun 18 10:03:00 AM,COCKATOO,-35.43533115,149.1254782
2016 Jun 18 10:42:00 AM,WOMBAT,-35.26944469,149.0382699
2016 Jun 21 01:11:00 PM,SWAMP WALLABY,-35.1996254,149.0929168
2016 Jun 22 02:51:00 PM,EASTERN GREY KANGAROO,-35.37085575,149.0853354
2016 Jun 23 08:19:00 AM,EASTERN GREY KANGAROO,-35.39310904,149.1035143
2016 Jun 23 09:49:00 AM,BRUSHTAIL POSSUM,-35.23937605,149.0472775
2016 Jun 24 07:33:00 AM,EASTERN GREY KANGAROO,-35.44380449,149.0988264
2016 Jun 24 07:45:00 AM,EASTERN GREY KANGAROO,-35.21878094,149.1808589
2016 Jun 24 07:53:00 AM,EASTERN GREY KANGAROO,-35.37998703,149.1798168
2016 Jun 25 09:25:00 AM,EASTERN GREY KANGAROO,-35.28023252,149.1513859
2016 Jun 25 12:51:00 PM,WOMBAT,-35.44666221,149.0790106
2016 Jun 27 01:42:00 PM,EASTERN GREY KANGAROO,-35.38385758,149.1189845
2016 Jun 27 02:42:00 PM,BRUSHTAIL POSSUM,-35.30786339,149.1106022
2016 Jun 28 07:45:00 PM,WALLAROO,-35.26883013,149.1597494
2016 Jun 30 10:19:00 AM,WOMBAT,-35.38162541,149.177301
2016 Mar 01 02:13:00 PM,BROWN SNAKE,-35.35497363,149.0322122
2016 Mar 01 02:13:00 PM,BROWN SNAKE,-35.31280017,149.1465576
2016 Mar 01 08:55:00 AM,WALLAROO,-35.46379001,149.1347691
2016 Mar 02 01:51:00 PM,BROWN SNAKE,-35.35649137,149.0425802
2016 Mar 02 12:22:00 PM,BROWN SNAKE,-35.31272045,149.1465708
2016 Mar 03 01:56:00 PM,BRUSHTAIL POSSUM,-35.34285928,149.1060816
2016 Mar 03 08:30:00 AM,BROWN SNAKE,-35.33249306,149.1078752
2016 Mar 03 09:21:00 PM,BLUE TONGUE LIZARD,-35.18377957,149.153378
2016 Mar 04 11:52:00 AM,BROWN SNAKE,-35.3366693,149.0823204
2016 Mar 04 11:53:00 AM,WOMBAT,-35.39451696,149.0503856
2016 Mar 05 07:57:00 AM,SWAMP WALLABY,-35.38433652,149.1358818
2016 Mar 06 07:12:00 AM,WALLAROO,-35.25246359,148.9618877
2016 Mar 07 01:55:00 PM,BROWN SNAKE,-35.3186894,149.0577026
2016 Mar 07 02:20:00 PM,BRUSHTAIL POSSUM,-35.32178627,149.1438987
2016 Mar 07 09:01:00 PM,RED NECKED WALLABY,-35.4993142,148.9197421
2016 Mar 07 09:03:00 AM,BROWN SNAKE,-35.31892325,149.0577838
2016 Mar 07 11:53:00 AM,BROWN SNAKE,-35.33560637,149.165134
2016 Mar 08 01:48:00 PM,BLUE TONGUE LIZARD,-35.3579553,149.1004758
2016 Mar 09 02:27:00 PM,BROWN SNAKE,-35.46740507,149.0836518
2016 Mar 10 06:27:00 PM,COCKATOO,-35.38794363,149.0644916
2016 Mar 10 10:06:00 AM,WALLAROO,-35.34035545,149.0506694
2016 Mar 11 07:38:00 PM,BRUSHTAIL POSSUM,-35.34945347,149.1094958
2016 Mar 12 10:14:00 AM,WALLAROO,-35.46426972,149.0819562
2016 Mar 12 10:15:00 AM,BRUSHTAIL POSSUM,-35.34956107,149.0806932
2016 Mar 12 11:18:00 AM,BRUSHTAIL POSSUM,-35.29725588,149.0917873
2016 Mar 12 11:19:00 AM,BROWN SNAKE,-35.31475958,149.0705344
2016 Mar 15 08:19:00 PM,BROWN SNAKE,-35.26073706,149.1503934
2016 Mar 17 08:43:00 AM,COCKATOO,-35.34185491,149.1140245
2016 Mar 20 01:00:00 PM,EASTERN GREY KANGAROO,-35.43407476,149.087887
2016 Mar 22 03:51:00 PM,BROWN SNAKE,-35.46660243,149.084696
2016 Mar 22 08:22:00 AM,BRUSHTAIL POSSUM,-35.36447371,149.1116457
2016 Mar 24 01:52:00 PM,WALLAROO,-35.25312867,149.026034
2016 Mar 24 02:22:00 PM,BRUSHTAIL POSSUM,-35.25689523,149.1428897
2016 Mar 24 02:23:00 PM,BRUSHTAIL POSSUM,-35.25682021,149.1429452
2016 Mar 24 02:24:00 PM,BRUSHTAIL POSSUM,-35.25681994,149.1429454
2016 Mar 24 09:10:00 AM,EASTERN GREY KANGAROO,-35.38924525,149.101648
2016 Mar 24 09:13:00 AM,SWAMP WALLABY,-35.3323945,149.1723164
2016 Mar 24 09:28:00 PM,RED NECKED WALLABY,-35.42319296,149.0782271
2016 Mar 26 09:48:00 AM,BRUSHTAIL POSSUM,-35.33551865,149.1770605
2016 Mar 26 10:51:00 PM,BROWN SNAKE,-35.24738116,149.0288657
2016 Mar 27 02:34:00 AM,WALLAROO,-35.28481934,149.0964653
2016 Mar 29 07:15:00 PM,MAGPIES,-35.44026817,148.9427581
2016 Mar 29 09:52:00 AM,BRUSHTAIL POSSUM,-35.24653232,149.1554645
2016 Mar 30 01:55:00 PM,BROWN SNAKE,-35.26760446,149.1223036
2016 Mar 30 08:47:00 PM,BROWN SNAKE,-35.21305267,149.0499885
2016 May 01 08:10:00 AM,WALLAROO,-35.36822541,149.0608011
2016 May 01 08:39:00 AM,SWAMP WALLABY,-35.34270887,149.067593
2016 May 01 11:46:00 AM,WOMBAT,-35.4071012,149.1448906
2016 May 04 11:06:00 AM,EASTERN GREY KANGAROO,-35.32432335,149.1093162
2016 May 05 08:29:00 AM,EASTERN GREY KANGAROO,-35.32011944,149.1138666
2016 May 06 07:05:00 AM,BRUSHTAIL POSSUM,-35.35145731,149.0792369
2016 May 06 07:15:00 AM,EASTERN GREY KANGAROO,-35.23769537,149.0772271
2016 May 06 12:46:00 AM,BRUSHTAIL POSSUM,-35.34886355,149.0924033
2016 May 08 12:13:00 AM,EASTERN GREY KANGAROO,-35.15401943,149.1231451
2016 May 09 11:34:00 AM,WALLAROO,-35.46417059,149.1348403
2016 May 11 06:15:00 PM,EASTERN GREY KANGAROO,-35.28395304,149.1697526
2016 May 12 10:48:00 PM,WOMBAT,-35.38675851,149.0342424
2016 May 14 03:23:00 PM,EASTERN GREY KANGAROO,-35.2823778,149.1496911
2016 May 14 03:50:00 PM,EASTERN GREY KANGAROO,-35.34684424,149.1191516
2016 May 16 09:33:00 PM,BRUSHTAIL POSSUM,-35.34161604,149.1071832
2016 May 17 02:32:00 AM,EASTERN GREY KANGAROO,-35.43156058,149.1059143
2016 May 17 08:05:00 PM,BRUSHTAIL POSSUM,-35.24980114,149.0530993
2016 May 17 08:32:00 AM,EASTERN GREY KANGAROO,-35.43377565,149.125991
2016 May 18 01:35:00 PM,EASTERN GREY KANGAROO,-35.23655356,149.1661495
2016 May 18 02:06:00 PM,BRUSHTAIL POSSUM,-35.42910367,149.0756814
2016 May 20 11:09:00 AM,EASTERN GREY KANGAROO,-35.38931788,149.0665704
2016 May 21 02:40:00 PM,EASTERN GREY KANGAROO,-35.4012937,149.153128
2016 May 21 09:02:00 AM,SWAMP WALLABY,-35.28193685,149.0860914
2016 May 21 10:29:00 AM,EASTERN GREY KANGAROO,-35.40319225,149.1192979
2016 May 22 04:12:00 PM,EASTERN GREY KANGAROO,-35.32800604,149.09518
2016 May 22 07:53:00 PM,SWAMP WALLABY,-35.29928428,149.0072262
2016 May 22 08:10:00 AM,WALLAROO,-35.2854015,149.0846276
2016 May 22 12:01:00 PM,EASTERN GREY KANGAROO,-35.42447613,149.0745607
2016 May 23 12:10:00 PM,EASTERN GREY KANGAROO,-35.3478408,149.1255485
2016 May 24 01:54:00 PM,EASTERN GREY KANGAROO,-35.31238286,149.0871753
2016 May 24 09:12:00 AM,EASTERN GREY KANGAROO,-35.39663567,149.1461375
2016 May 24 09:57:00 AM,WALLAROO,-35.54355894,149.1339204
2016 May 24 10:00:00 AM,WALLAROO,-35.54278812,149.1345025
2016 May 24 10:11:00 AM,WOMBAT,-35.46742464,149.136182
2016 May 25 01:05:00 PM,EASTERN GREY KANGAROO,-35.4415495,149.1209776
2016 May 25 01:33:00 PM,RED NECKED WALLABY,-35.24924738,149.0901766
2016 May 26 02:26:00 PM,BRUSHTAIL POSSUM,-35.32751927,149.1378237
2016 May 26 02:48:00 PM,EASTERN GREY KANGAROO,-35.39837582,149.117726
2016 May 26 03:32:00 PM,SWAMP WALLABY,-35.20272564,149.051141
2016 May 26 03:34:00 PM,SWAMP WALLABY,-35.20276873,149.0511611
2016 May 26 10:49:00 AM,EASTERN GREY KANGAROO,-35.34541971,149.1162222
2016 May 27 07:59:00 AM,EASTERN GREY KANGAROO,-35.30533635,149.0315249
2016 May 27 08:18:00 AM,BRUSHTAIL POSSUM,-35.33468227,149.0642535
2016 May 27 11:46:00 AM,EASTERN GREY KANGAROO,-35.29067379,148.9143429
2016 May 28 02:15:00 PM,WALLAROO,-35.47371087,149.1040509
2016 May 28 10:17:00 AM,EASTERN GREY KANGAROO,-35.15623209,149.1511484
2016 May 28 10:57:00 PM,BRUSHTAIL POSSUM,-35.33396556,149.1309426
2016 May 29 03:28:00 PM,BRUSHTAIL POSSUM,-35.37207251,149.0981152
2016 May 29 11:33:00 AM,SWAMP WALLABY,-35.27814065,149.1633645
2016 May 30 01:52:00 PM,WOMBAT,-35.5991279,149.0530339
2016 May 30 02:54:00 PM,BRUSHTAIL POSSUM,-35.31688105,149.1445354
2016 May 30 03:22:00 PM,EASTERN GREY KANGAROO,-35.18324895,149.0274748
2016 May 30 09:37:00 AM,EASTERN GREY KANGAROO,-35.36610968,149.0835635
2016 May 30 11:35:00 AM,EASTERN GREY KANGAROO,-35.38240133,149.0936917
2016 May 31 12:20:00 PM,MAGPIES,-35.34178739,149.0437183
2016 Nov 01 09:14:00 AM,EASTERN GREY KANGAROO,-35.23616291,149.0904432
2016 Nov 01 11:00:00 AM,MAGPIES,-35.37899563,149.1377304
2016 Nov 01 12:18:00 PM,BRUSHTAIL POSSUM,-35.38138278,149.0586897
2016 Nov 02 10:52:00 AM,WALLAROO,-35.37940983,149.004621
2016 Nov 03 02:10:00 PM,BROWN SNAKE,-35.21016646,149.1347463
2016 Nov 03 03:16:00 PM,MAGPIES,-35.19915826,149.1340556
2016 Nov 03 03:17:00 PM,BLUE TONGUE LIZARD,-35.37966565,149.0631067
2016 Nov 03 06:17:00 AM,SWAMP WALLABY,-35.26634713,149.0618714
2016 Nov 03 07:30:00 AM,SWAMP WALLABY,-35.39230964,149.0780648
2016 Nov 03 08:34:00 PM,EASTERN GREY KANGAROO,-35.32109688,149.0568369
2016 Nov 04 03:14:00 PM,RED NECKED WALLABY,-35.19499435,149.1535435
2016 Nov 04 06:03:00 PM,BROWN SNAKE,-35.26441128,149.1566613
2016 Nov 04 06:49:00 AM,EASTERN GREY KANGAROO,-35.22024454,149.1758239
2016 Nov 04 07:43:00 AM,RED NECKED WALLABY,-35.41048633,149.1132886
2016 Nov 05 01:41:00 PM,BROWN SNAKE,-35.33671297,149.1519755
2016 Nov 05 07:49:00 AM,SWAMP WALLABY,-35.21769771,149.0698353
2016 Nov 05 09:52:00 AM,RED NECKED WALLABY,-35.33133702,149.1077898
2016 Nov 06 10:48:00 AM,EASTERN GREY KANGAROO,-35.26909238,149.0718668
2016 Nov 06 11:45:00 AM,BROWN SNAKE,-35.38358703,149.1601808
2016 Nov 08 07:46:00 AM,EASTERN GREY KANGAROO,-35.22060672,149.1214853
2016 Nov 08 07:49:00 AM,EASTERN GREY KANGAROO,-35.25580774,149.1777102
2016 Nov 08 10:11:00 AM,DUCK,-35.32365732,149.1352977
2016 Nov 08 11:38:00 AM,BROWN SNAKE,-35.25856988,149.1029476
2016 Nov 09 03:48:00 PM,BROWN SNAKE,-35.3217632,149.1136705
2016 Nov 09 09:47:00 AM,WALLAROO,-35.34291134,149.0347557
2016 Nov 10 08:18:00 AM,EASTERN GREY KANGAROO,-35.32670659,149.1341319
2016 Nov 11 01:40:00 PM,BRUSHTAIL POSSUM,-35.42421212,149.1507356
2016 Nov 11 06:11:00 PM,BROWN SNAKE,-35.27136832,149.1013248
2016 Nov 14 05:26:00 PM,EASTERN GREY KANGAROO,-35.21553521,149.0971334
2016 Nov 14 08:02:00 AM,EASTERN GREY KANGAROO,-35.37715294,149.1175404
2016 Nov 15 01:51:00 PM,BRUSHTAIL POSSUM,-35.30424702,149.1403784
2016 Nov 17 01:05:00 PM,BROWN SNAKE,-35.46817988,149.0905991
2016 Nov 17 06:32:00 AM,EASTERN GREY KANGAROO,-35.27833935,149.1956778
2016 Nov 17 06:50:00 AM,EASTERN GREY KANGAROO,-35.18410185,149.1860331
2016 Nov 20 07:03:00 AM,WOMBAT,-35.22071073,149.0620328
2016 Nov 20 09:28:00 AM,BROWN SNAKE,-35.30238657,149.1348606
2016 Nov 21 02:56:00 PM,BROWN SNAKE,-35.18749758,149.1029995
2016 Nov 21 02:57:00 PM,BROWN SNAKE,-35.36133285,149.1237974
2016 Nov 22 07:22:00 AM,SWAMP WALLABY,-35.21724778,149.1108772
2016 Nov 23 11:42:00 AM,BRUSHTAIL POSSUM,-35.3257082,149.060751
2016 Nov 23 11:44:00 AM,BRUSHTAIL POSSUM,-35.3619881,149.0770925
2016 Nov 23 11:47:00 AM,SWAMP WALLABY,-35.32757348,149.1120182
2016 Nov 24 09:00:00 AM,EASTERN GREY KANGAROO,-35.28512024,149.1478635
2016 Nov 24 09:18:00 AM,EASTERN GREY KANGAROO,-35.28597568,149.0982324
2016 Nov 24 10:08:00 AM,RED NECKED WALLABY,-35.18489159,149.0261407
2016 Nov 24 10:22:00 AM,WALLAROO,-35.27301634,149.0741841
2016 Nov 25 08:21:00 AM,BROWN SNAKE,-35.23128832,149.1709265
2016 Nov 26 02:00:00 AM,BROWN SNAKE,-35.51594612,149.0748693
2016 Nov 26 10:55:00 AM,SWAMP WALLABY,-35.37609427,149.1457308
2016 Nov 27 12:00:00 PM,BROWN SNAKE,-35.36625515,149.1141812
2016 Nov 28 10:50:00 AM,MAGPIES,-35.31868452,149.0775209
2016 Nov 29 04:13:00 PM,SWAMP WALLABY,-35.28631751,149.1122589
2016 Nov 29 08:30:00 AM,EASTERN GREY KANGAROO,-35.3870196,149.2000441
2016 Nov 29 09:51:00 AM,WOMBAT,-35.2586994,149.1675874
2016 Oct 02 07:17:00 AM,EASTERN GREY KANGAROO,-35.26653699,149.0342356
2016 Oct 02 08:48:00 AM,EASTERN GREY KANGAROO,-35.39041804,149.1065009
2016 Oct 03 09:42:00 AM,PARROT,-35.3443511,149.058547
2016 Oct 04 07:32:00 PM,BRUSHTAIL POSSUM,-35.27044426,149.146569
2016 Oct 08 04:08:00 PM,MAGPIES,-35.39648542,149.0881442
2016 Oct 08 07:47:00 PM,EASTERN GREY KANGAROO,-35.30264565,149.0332203
2016 Oct 09 11:17:00 AM,SWAN,-35.40147387,149.0602261
2016 Oct 10 07:51:00 AM,RED NECKED WALLABY,-35.25974917,149.1409508
2016 Oct 11 04:28:00 AM,EASTERN GREY KANGAROO,-35.36015691,149.1044071
2016 Oct 11 10:22:00 AM,MAGPIES,-35.35270767,149.0705508
2016 Oct 12 02:18:00 PM,BROWN SNAKE,-35.20463399,151.1605214
2016 Oct 12 05:12:00 AM,EASTERN GREY KANGAROO,-35.39765129,149.0677689
2016 Oct 12 05:14:00 AM,BROWN SNAKE,-35.40428569,149.061285
2016 Oct 13 09:14:00 AM,WALLAROO,-35.40079701,149.03303
2016 Oct 14 07:19:00 AM,EASTERN GREY KANGAROO,-35.22604977,149.1901732
2016 Oct 14 08:05:00 PM,BROWN SNAKE,-35.54339931,149.1660153
2016 Oct 14 09:14:00 AM,BRUSHTAIL POSSUM,-35.2897772,149.0896358
2016 Oct 14 10:47:00 AM,SWAMP WALLABY,-35.32313207,149.1622619
2016 Oct 16 07:02:00 AM,SWAMP WALLABY,-35.27622455,149.1788378
2016 Oct 16 07:35:00 AM,EASTERN GREY KANGAROO,-35.38850507,149.143934
2016 Oct 16 11:46:00 AM,SWAMP WALLABY,-35.3539305,149.0771471
2016 Oct 17 11:02:00 AM,RED NECKED WALLABY,-35.37733545,149.057725
2016 Oct 19 10:22:00 AM,EASTERN GREY KANGAROO,-35.23993382,149.0801168
2016 Oct 20 06:54:00 PM,EASTERN GREY KANGAROO,-35.20676863,149.0666661
2016 Oct 20 08:55:00 AM,EASTERN GREY KANGAROO,-35.17492318,149.0607493
2016 Oct 20 12:18:00 PM,MAGPIES,-35.26423915,149.1327038
2016 Oct 22 07:11:00 AM,EASTERN GREY KANGAROO,-35.27576132,149.0866623
2016 Oct 22 07:45:00 AM,EASTERN GREY KANGAROO,-35.20842478,149.1753102
2016 Oct 22 08:37:00 AM,EASTERN GREY KANGAROO,-35.40309265,149.0844183
2016 Oct 23 04:19:00 PM,BROWN SNAKE,-35.2483183,149.002603
2016 Oct 23 06:17:00 PM,SWAMP WALLABY,-35.22298508,149.0833712
2016 Oct 24 05:51:00 AM,EASTERN GREY KANGAROO,-35.36392618,149.1454987
2016 Oct 24 09:52:00 AM,MAGPIES,-35.23315877,149.1324907
2016 Oct 24 12:56:00 PM,SWAMP WALLABY,-35.28324121,149.0883959
2016 Oct 25 09:47:00 AM,BRUSHTAIL POSSUM,-35.27995104,149.1234296
2016 Oct 25 09:48:00 AM,MAGPIES,-35.2399729,149.0818019
2016 Oct 25 09:49:00 AM,PARROT,-35.25082985,149.1275678
2016 Oct 26 04:40:00 PM,BROWN SNAKE,-35.29088432,149.1794852
2016 Oct 27 10:38:00 AM,BRUSHTAIL POSSUM,-35.3693874,149.0406842
2016 Oct 28 01:47:00 PM,EASTERN GREY KANGAROO,-35.45618424,149.0682096
2016 Oct 28 10:49:00 AM,WOMBAT,-35.45821371,149.075162
2016 Oct 28 11:28:00 AM,SWAMP WALLABY,-35.3480261,149.0866831
2016 Sep 03 02:09:00 PM,WOMBAT,-35.39817799,149.0706151
2016 Sep 05 02:25:00 PM,EASTERN GREY KANGAROO,-35.36748397,149.1080863
2016 Sep 05 10:29:00 AM,MAGPIES,-35.24236227,149.1482642
2016 Sep 05 11:56:00 AM,BRUSHTAIL POSSUM,-35.33838121,149.1095057
2016 Sep 07 08:56:00 AM,EASTERN GREY KANGAROO,-35.18142798,149.1458102
2016 Sep 07 12:48:00 PM,BRUSHTAIL POSSUM,-35.20023147,149.0433627
2016 Sep 08 11:43:00 AM,MAGPIES,-35.46926714,149.0889032
2016 Sep 09 07:09:00 PM,WOMBAT,-35.45705983,149.0770714
2016 Sep 10 08:17:00 AM,EASTERN GREY KANGAROO,-35.26889634,149.1466955
2016 Sep 10 08:49:00 AM,SWAN,-35.23808946,149.0728879
2016 Sep 11 08:40:00 AM,EASTERN GREY KANGAROO,-35.25616798,149.1611463
2016 Sep 11 09:09:00 AM,EASTERN GREY KANGAROO,-35.3501169,149.0706002
2016 Sep 12 02:02:00 PM,EASTERN GREY KANGAROO,-35.444651,149.1005398
2016 Sep 12 10:07:00 AM,MAGPIES,-35.43376291,149.0964141
2016 Sep 16 03:04:00 PM,PARROT,-35.38245831,149.0461225
2016 Sep 16 10:54:00 AM,WOMBAT,-35.56183669,149.1327202
2016 Sep 20 12:42:00 PM,EASTERN GREY KANGAROO,-35.32171222,149.0884646
2016 Sep 23 11:14:00 AM,MAGPIES,-35.25822186,149.0629211
2016 Sep 24 02:35:00 PM,EASTERN GREY KANGAROO,-35.32692795,149.0039175
2016 Sep 24 12:15:00 PM,BRUSHTAIL POSSUM,-35.23320416,149.1249568
2016 Sep 25 02:39:00 PM,BROWN SNAKE,-35.39451019,149.114269
2016 Sep 25 11:18:00 AM,DUCK,-35.21054997,149.0966644
2016 Sep 26 01:38:00 PM,DUCK,-35.29053836,149.1399609
2016 Sep 26 08:50:00 AM,EASTERN GREY KANGAROO,-35.42747498,149.0833699
2016 Sep 27 08:20:00 PM,EASTERN GREY KANGAROO,-35.32508488,149.2398201
2016 Sep 28 01:46:00 PM,EASTERN GREY KANGAROO,-35.38631402,149.1212107
2016 Sep 28 01:47:00 PM,MAGPIES,-35.32053365,149.0242645
2016 Sep 29 03:40:00 PM,EASTERN GREY KANGAROO,-35.42319344,149.0679787
2017 Apr 01 07:20:00 AM,EASTERN GREY KANGAROO,-35.2785266,149.1961166
2017 Apr 04 05:58:00 PM,WOMBAT,-35.15382465,148.9685037
2017 Apr 05 01:35:00 PM,BRUSHTAIL POSSUM,-35.3253871,149.1195123
2017 Apr 05 02:26:00 PM,SWAMP WALLABY,-35.39642258,149.1643206
2017 Apr 08 08:04:00 PM,WOMBAT,-35.28397278,148.9685797
2017 Apr 09 08:07:00 AM,EASTERN GREY KANGAROO,-35.32720137,149.1617065
2017 Apr 09 08:40:00 AM,WOMBAT,-35.22261538,149.1483538
2017 Apr 11 08:47:00 AM,SWAMP WALLABY,-35.35184693,149.0873312
2017 Apr 11 11:43:00 PM,EASTERN GREY KANGAROO,-35.33300485,149.1106817
2017 Apr 12 11:23:00 PM,BROWN SNAKE,-35.33326858,149.0921417
2017 Apr 15 06:10:00 PM,WOMBAT,-35.34695483,149.0921124
2017 Apr 19 09:31:00 AM,SWAMP WALLABY,-35.34071674,149.1071063
2017 Apr 22 09:47:00 AM,EASTERN GREY KANGAROO,-35.30531004,149.1277967
2017 Apr 22 11:21:00 AM,EASTERN GREY KANGAROO,-35.34559423,149.1311245
2017 Apr 23 01:52:00 PM,EASTERN GREY KANGAROO,-35.43744081,149.1152604
2017 Apr 23 06:33:00 PM,WALLAROO,-35.18313847,149.0380761
2017 Apr 24 10:50:00 PM,WOMBAT,-35.2060205,149.1505909
2017 Apr 27 08:01:00 AM,RED NECKED WALLABY,-35.38437573,149.125029
2017 Apr 27 09:06:00 AM,WOMBAT,-35.27854383,149.0741221
2017 Aug 01 08:43:00 AM,EASTERN GREY KANGAROO,-35.25175734,149.1427506
2017 Aug 03 02:36:00 PM,RED NECKED WALLABY,-35.21338085,149.1815823
2017 Aug 03 10:02:00 AM,EASTERN GREY KANGAROO,-35.37892497,149.1163682
2017 Aug 03 12:56:00 PM,EASTERN GREY KANGAROO,-35.27081669,149.0755601
2017 Aug 04 11:15:00 AM,EASTERN GREY KANGAROO,-35.16847469,149.0872415
2017 Aug 04 12:33:00 PM,WALLABY,-35.23409092,149.1653005
2017 Aug 05 09:55:00 AM,EASTERN GREY KANGAROO,-35.41067408,149.3718726
2017 Aug 06 02:34:00 PM,WOMBAT,-35.3270162,149.0776969
2017 Aug 07 10:46:00 AM,BRUSHTAIL POSSUM,-35.1641794,149.1134487
2017 Aug 08 09:40:00 AM,EASTERN GREY KANGAROO,-35.30968338,149.0634346
2017 Aug 09 01:59:00 PM,WALLAROO,-35.32205263,149.0171182
2017 Aug 09 05:44:00 PM,EASTERN GREY KANGAROO,-35.3768114,149.0599172
2017 Aug 09 08:11:00 AM,EASTERN GREY KANGAROO,-35.3282759,149.0101726
2017 Aug 09 12:45:00 AM,EASTERN GREY KANGAROO,-35.33079234,149.0898893
2017 Aug 11 10:31:00 AM,WOMBAT,-35.21932555,149.0301782
2017 Aug 11 11:04:00 AM,EASTERN GREY KANGAROO,-35.3922579,149.0751896
2017 Aug 12 09:34:00 PM,EASTERN GREY KANGAROO,-35.32730502,149.0981404
2017 Aug 13 09:23:00 AM,EASTERN GREY KANGAROO,-35.24191902,149.053672
2017 Aug 14 10:39:00 AM,WALLAROO,-35.1517004,149.1124766
2017 Aug 15 11:49:00 AM,BRUSHTAIL POSSUM,-35.21918583,149.1397083
2017 Aug 16 01:59:00 PM,WALLABY,-35.24459831,149.141571
2017 Aug 17 01:36:00 PM,MAGPIES,-35.35899811,149.1155666
2017 Aug 17 02:26:00 PM,WALLABY,-35.31438451,149.048545
2017 Aug 17 08:51:00 AM,WOMBAT,-35.4147943,149.1201667
2017 Aug 17 08:57:00 AM,WOMBAT,-35.34513383,149.1452851
2017 Aug 17 10:55:00 PM,BRUSHTAIL POSSUM,-35.1567588,149.1427709
2017 Aug 18 02:16:00 PM,WOMBAT,-35.44891827,149.0693827
2017 Aug 18 08:06:00 PM,EASTERN GREY KANGAROO,-35.43950717,149.1814092
2017 Aug 18 10:36:00 AM,EASTERN GREY KANGAROO,-35.25327489,149.0952831
2017 Aug 19 04:46:00 PM,EASTERN GREY KANGAROO,-35.47500364,149.1437477
